DATE,AD_CLIENT_ID,PLATFORM_TYPE_CODE,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-05-19,partner-ebay-ch-vip-01,Tablet,9526,8247,0.8657,34235,30,0,0.0036,0.26,7.74,0.81
2014-05-17,partner-ebay-ch-vip-01,Tablet,12561,10952,0.8719,46248,25,0,0.0023,0.39,9.77,0.78
2014-05-21,partner-ebay-ch-vip-01,Tablet,8470,7302,0.8621,30527,31,0,0.0042,0.52,16.11,1.90
2014-05-11,partner-ebay-ch-vip-01,Tablet,16420,14524,0.8845,61616,36,0,0.0025,0.46,16.66,1.01
2014-05-19,partner-ebay-ch-vip-01,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-ch-vip-01,unknown,1,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-ch-vip-01,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-ch-vip-01,unknown,9,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-ch-vip-01,unknown,4,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-ch-vip-01,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-ch-vip-01,unknown,11,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-ch-vip-01,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-ch-vip-01,unknown,18,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-ch-vip-01,unknown,10,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-ch-vip-01,unknown,7,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de,Desktop,938067,929817,0.9912,4629814,16953,0.0131,0.0182,0.22,3729.27,3.98
2014-05-12,partner-ebay-de,Desktop,961169,951393,0.9898,4735198,16607,0.0161,0.0175,0.23,3819.79,3.97
2014-05-21,partner-ebay-de,Desktop,734958,726852,0.989,3617477,11540,0.0117,0.0159,0.24,2812.48,3.83
2014-05-14,partner-ebay-de,Desktop,860834,852321,0.9901,4242216,14148,0.0133,0.0166,0.24,3364.95,3.91
2014-05-11,partner-ebay-de,Desktop,1063660,1054951,0.9918,5253813,19565,0.0134,0.0185,0.22,4247.22,3.99
2014-05-19,partner-ebay-de,Desktop,796532,788772,0.9903,3926385,12842,0.0127,0.0163,0.23,2940.11,3.69
2014-05-16,partner-ebay-de,Desktop,718600,709070,0.9867,3525234,11097,0.0171,0.0157,0.24,2626.58,3.66
2014-05-17,partner-ebay-de,Desktop,662213,656120,0.9908,3267939,10894,0.013,0.0166,0.23,2542.75,3.84
2014-05-15,partner-ebay-de,Desktop,829759,820962,0.9894,4086316,13134,0.0112,0.016,0.23,3056.27,3.68
2014-05-13,partner-ebay-de,Desktop,912696,902798,0.9892,4489852,15865,0.0126,0.0176,0.23,3698.96,4.05
2014-05-20,partner-ebay-de,Desktop,741890,734428,0.9899,3656230,11658,0.0117,0.0159,0.24,2792.65,3.76
2014-05-16,partner-ebay-de,HighEndMobile,2087,2071,0.9923,10320,24,0.0769,0.0116,0.25,5.89,2.82
2014-05-17,partner-ebay-de,HighEndMobile,2495,2464,0.9876,12273,22,0,0.0089,0.15,3.29,1.32
2014-05-15,partner-ebay-de,HighEndMobile,2165,2132,0.9848,10638,31,0,0.0145,0.16,5.02,2.32
2014-05-14,partner-ebay-de,HighEndMobile,2322,2296,0.9888,11403,33,0,0.0144,0.27,8.90,3.83
2014-05-18,partner-ebay-de,HighEndMobile,3406,3367,0.9885,16723,39,0,0.0116,0.25,9.61,2.82
2014-05-19,partner-ebay-de,HighEndMobile,2591,2561,0.9884,12740,29,0,0.0113,0.34,9.88,3.81
2014-05-13,partner-ebay-de,HighEndMobile,2320,2291,0.9875,11391,24,0,0.0105,0.18,4.22,1.82
2014-05-21,partner-ebay-de,HighEndMobile,2100,2070,0.9857,10312,17,0.0556,0.0082,0.30,5.02,2.39
2014-05-12,partner-ebay-de,HighEndMobile,2624,2595,0.9889,12909,26,0,0.01,0.27,7.01,2.67
2014-05-20,partner-ebay-de,HighEndMobile,2483,2460,0.9907,12263,47,0.0784,0.0191,0.27,12.83,5.17
2014-05-11,partner-ebay-de,HighEndMobile,3065,3016,0.984,15008,28,0,0.0093,0.22,6.05,1.97
2014-05-18,partner-ebay-de,Tablet,120895,120050,0.993,597771,2834,0.0184,0.0236,0.25,721.59,5.97
2014-05-19,partner-ebay-de,Tablet,70706,70187,0.9927,349568,1664,0.0177,0.0237,0.26,433.44,6.13
2014-05-13,partner-ebay-de,Tablet,81736,81104,0.9923,404171,2014,0.0271,0.0248,0.27,544.19,6.66
2014-05-21,partner-ebay-de,Tablet,67112,66529,0.9913,331290,1579,0.0223,0.0237,0.30,470.44,7.01
2014-05-11,partner-ebay-de,Tablet,130172,129284,0.9932,644227,3110,0.0199,0.0241,0.26,806.78,6.20
2014-05-17,partner-ebay-de,Tablet,84451,83767,0.9919,417237,1827,0.0282,0.0218,0.29,524.06,6.21
2014-05-20,partner-ebay-de,Tablet,67808,67276,0.9922,335008,1558,0.0293,0.0232,0.27,422.88,6.24
2014-05-12,partner-ebay-de,Tablet,84690,84113,0.9932,418993,2239,0.0231,0.0266,0.26,588.51,6.95
2014-05-16,partner-ebay-de,Tablet,71574,70972,0.9916,353641,1656,0.019,0.0233,0.28,468.51,6.55
2014-05-14,partner-ebay-de,Tablet,77789,77338,0.9942,385223,1848,0.0227,0.0239,0.27,495.39,6.37
2014-05-15,partner-ebay-de,Tablet,76167,75590,0.9924,376627,1781,0.022,0.0236,0.26,471.44,6.19
2014-05-12,partner-ebay-de,unknown,153,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-de,unknown,236,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-de,unknown,156,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de,unknown,343,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-de,unknown,225,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de,unknown,166,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-de,unknown,103,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-de,unknown,128,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-de,unknown,160,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-de,unknown,130,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-de,unknown,166,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de-01,Desktop,1455865,1401104,0.9624,6932146,72433,0.0132,0.0517,0.24,17286.08,11.87
2014-05-13,partner-ebay-de-01,Desktop,1364167,1305219,0.9568,6454152,65571,0.0143,0.0502,0.24,15963.02,11.70
2014-05-16,partner-ebay-de-01,Desktop,1046265,1001126,0.9569,4951041,47568,0.0144,0.0475,0.25,12080.62,11.55
2014-05-17,partner-ebay-de-01,Desktop,1006089,968076,0.9622,4790161,47353,0.0145,0.0489,0.25,11975.65,11.90
2014-05-20,partner-ebay-de-01,Desktop,1118006,1069319,0.9565,5288004,49799,0.0144,0.0466,0.26,12823.38,11.47
2014-05-12,partner-ebay-de-01,Desktop,1470519,1410044,0.9589,6976031,70038,0.015,0.0497,0.25,17411.04,11.84
2014-05-14,partner-ebay-de-01,Desktop,1281475,1226307,0.9569,6064800,60432,0.0152,0.0493,0.25,14842.62,11.58
2014-05-19,partner-ebay-de-01,Desktop,1203601,1151613,0.9568,5693305,54320,0.0159,0.0472,0.26,13902.98,11.55
2014-05-11,partner-ebay-de-01,Desktop,1616140,1556271,0.963,7701285,80349,0.0137,0.0516,0.24,19020.20,11.77
2014-05-21,partner-ebay-de-01,Desktop,1117170,1069211,0.9571,5285387,49091,0.0141,0.0459,0.26,12711.11,11.38
2014-05-15,partner-ebay-de-01,Desktop,1205022,1151755,0.9558,5694416,56698,0.0146,0.0492,0.25,14015.57,11.63
2014-05-12,partner-ebay-de-01,HighEndMobile,2570,2433,0.9467,12004,69,0.0282,0.0284,0.27,18.55,7.22
2014-05-21,partner-ebay-de-01,HighEndMobile,1995,1886,0.9454,9275,48,0.0204,0.0255,0.25,11.85,5.94
2014-05-18,partner-ebay-de-01,HighEndMobile,2564,2417,0.9427,11923,66,0.0435,0.0273,0.16,10.78,4.20
2014-05-20,partner-ebay-de-01,HighEndMobile,1908,1812,0.9497,8906,62,0.0606,0.0342,0.24,15.00,7.86
2014-05-15,partner-ebay-de-01,HighEndMobile,2203,2019,0.9165,9944,50,0.0385,0.0248,0.17,8.71,3.95
2014-05-17,partner-ebay-de-01,HighEndMobile,2120,2007,0.9467,9924,54,0.0182,0.0269,0.28,15.28,7.21
2014-05-11,partner-ebay-de-01,HighEndMobile,2723,2547,0.9354,12590,88,0.0435,0.0346,0.31,27.04,9.93
2014-05-16,partner-ebay-de-01,HighEndMobile,1856,1730,0.9321,8502,36,0,0.0208,0.20,7.19,3.87
2014-05-19,partner-ebay-de-01,HighEndMobile,2079,1967,0.9461,9701,80,0.0361,0.0407,0.26,21.05,10.13
2014-05-13,partner-ebay-de-01,HighEndMobile,2173,2050,0.9434,10138,43,0,0.021,0.21,9.21,4.24
2014-05-14,partner-ebay-de-01,HighEndMobile,2077,1964,0.9456,9712,57,0,0.029,0.21,12.16,5.86
2014-05-18,partner-ebay-de-01,Tablet,142355,136805,0.961,675843,8440,0.0205,0.0617,0.25,2077.31,14.59
2014-05-17,partner-ebay-de-01,Tablet,99551,95701,0.9613,472998,6012,0.0188,0.0628,0.27,1603.25,16.10
2014-05-15,partner-ebay-de-01,Tablet,88086,84646,0.9609,418276,5533,0.0238,0.0654,0.26,1413.90,16.05
2014-05-11,partner-ebay-de-01,Tablet,152895,147083,0.962,726386,9190,0.0242,0.0625,0.25,2339.14,15.30
2014-05-19,partner-ebay-de-01,Tablet,86345,82964,0.9608,409717,5244,0.0244,0.0632,0.25,1321.47,15.30
2014-05-20,partner-ebay-de-01,Tablet,81836,78840,0.9634,389500,4962,0.0259,0.0629,0.28,1365.27,16.68
2014-05-21,partner-ebay-de-01,Tablet,81527,78661,0.9648,388411,4871,0.0221,0.0619,0.27,1325.12,16.25
2014-05-12,partner-ebay-de-01,Tablet,109340,105401,0.964,521155,6883,0.0238,0.0653,0.25,1741.17,15.92
2014-05-16,partner-ebay-de-01,Tablet,82015,78712,0.9597,389199,5003,0.0215,0.0636,0.27,1355.47,16.53
2014-05-13,partner-ebay-de-01,Tablet,99344,95380,0.9601,471145,6433,0.0207,0.0674,0.25,1610.24,16.21
2014-05-14,partner-ebay-de-01,Tablet,92438,88731,0.9599,438298,5954,0.0201,0.0671,0.25,1499.11,16.22
2014-05-20,partner-ebay-de-01,unknown,77,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-de-01,unknown,172,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-de-01,unknown,102,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de-01,unknown,123,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-de-01,unknown,124,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-de-01,unknown,105,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-de-01,unknown,111,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de-01,unknown,127,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-de-01,unknown,202,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-de-01,unknown,104,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-de-01,unknown,96,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de-02,Desktop,5489350,5463495,0.9953,27207402,48506,0.0139,0.0089,0.23,11131.22,2.03
2014-05-18,partner-ebay-de-02,Desktop,6532762,6507499,0.9961,32421087,63645,0.0147,0.0098,0.22,13767.17,2.11
2014-05-13,partner-ebay-de-02,Desktop,6260399,6232298,0.9955,31043877,61804,0.0145,0.0099,0.22,13862.20,2.21
2014-05-17,partner-ebay-de-02,Desktop,4601295,4581667,0.9957,22825571,41799,0.013,0.0091,0.24,9874.39,2.15
2014-05-20,partner-ebay-de-02,Desktop,5180018,5155110,0.9952,25672655,45434,0.0143,0.0088,0.24,10679.25,2.06
2014-05-14,partner-ebay-de-02,Desktop,5944942,5917731,0.9954,29472658,55053,0.0128,0.0093,0.22,12184.32,2.05
2014-05-15,partner-ebay-de-02,Desktop,5688396,5660801,0.9951,28192400,51473,0.0134,0.0091,0.23,11586.10,2.04
2014-05-16,partner-ebay-de-02,Desktop,5000094,4972303,0.9944,24758365,42662,0.015,0.0086,0.23,9957.75,1.99
2014-05-21,partner-ebay-de-02,Desktop,5039981,5012623,0.9946,24960951,44797,0.0146,0.0089,0.24,10571.08,2.10
2014-05-11,partner-ebay-de-02,Desktop,7309013,7283658,0.9965,36294450,75570,0.0149,0.0104,0.21,15993.01,2.19
2014-05-12,partner-ebay-de-02,Desktop,6517533,6487823,0.9954,32313749,65619,0.0139,0.0101,0.22,14606.79,2.24
2014-05-11,partner-ebay-de-02,HighEndMobile,23109,22987,0.9947,114698,238,0.0775,0.0104,0.16,38.66,1.67
2014-05-13,partner-ebay-de-02,HighEndMobile,18416,18271,0.9921,91163,169,0.0231,0.0092,0.17,29.19,1.59
2014-05-14,partner-ebay-de-02,HighEndMobile,17574,17433,0.992,87019,176,0.0688,0.0101,0.16,28.96,1.65
2014-05-18,partner-ebay-de-02,HighEndMobile,24682,24476,0.9917,122125,250,0.0157,0.0102,0.21,53.56,2.17
2014-05-15,partner-ebay-de-02,HighEndMobile,17978,17780,0.989,88621,190,0.0155,0.0107,0.21,40.55,2.26
2014-05-12,partner-ebay-de-02,HighEndMobile,19381,19276,0.9946,96158,181,0.0055,0.0094,0.17,30.77,1.59
2014-05-17,partner-ebay-de-02,HighEndMobile,18728,18525,0.9892,92463,203,0.0333,0.011,0.22,44.24,2.36
2014-05-21,partner-ebay-de-02,HighEndMobile,18304,18100,0.9889,90265,234,0.025,0.0129,0.20,45.78,2.50
2014-05-19,partner-ebay-de-02,HighEndMobile,19993,19855,0.9931,99075,192,0.0495,0.0097,0.18,34.96,1.75
2014-05-20,partner-ebay-de-02,HighEndMobile,18822,18715,0.9943,93456,198,0.0294,0.0106,0.19,38.57,2.05
2014-05-16,partner-ebay-de-02,HighEndMobile,15942,15797,0.9909,78795,144,0.0204,0.0091,0.22,31.77,1.99
2014-05-11,partner-ebay-de-02,Tablet,949008,946217,0.9971,4716042,16220,0.0204,0.0171,0.25,4045.11,4.26
2014-05-13,partner-ebay-de-02,Tablet,597727,595781,0.9967,2969064,10857,0.0226,0.0182,0.25,2706.35,4.53
2014-05-18,partner-ebay-de-02,Tablet,865922,863200,0.9969,4301972,14022,0.0265,0.0162,0.25,3538.46,4.09
2014-05-21,partner-ebay-de-02,Tablet,480449,478482,0.9959,2383610,7993,0.026,0.0167,0.27,2150.03,4.48
2014-05-19,partner-ebay-de-02,Tablet,503393,501620,0.9965,2499369,8619,0.0273,0.0172,0.26,2264.12,4.50
2014-05-14,partner-ebay-de-02,Tablet,547140,545389,0.9968,2718129,9185,0.0243,0.0168,0.25,2288.88,4.18
2014-05-15,partner-ebay-de-02,Tablet,536645,534208,0.9955,2662333,9024,0.0238,0.0169,0.26,2331.08,4.34
2014-05-12,partner-ebay-de-02,Tablet,615115,613131,0.9968,3055951,10946,0.023,0.0179,0.26,2802.21,4.56
2014-05-17,partner-ebay-de-02,Tablet,620177,617866,0.9963,3079298,9723,0.0259,0.0157,0.28,2704.54,4.36
2014-05-20,partner-ebay-de-02,Tablet,487942,486028,0.9961,2422094,8202,0.029,0.0169,0.27,2229.43,4.57
2014-05-16,partner-ebay-de-02,Tablet,507358,505369,0.9961,2518618,8137,0.0246,0.0161,0.26,2152.08,4.24
2014-05-14,partner-ebay-de-02,unknown,1097,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-de-02,unknown,1306,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-de-02,unknown,1194,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-de-02,unknown,1084,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-de-02,unknown,1173,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-de-02,unknown,1092,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de-02,unknown,1302,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-de-02,unknown,1435,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de-02,unknown,1945,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-de-02,unknown,1600,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-de-02,unknown,1166,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-de-03,Desktop,16239098,16177356,0.9962,80630760,95585,0.0126,0.0059,0.32,30543.27,1.88
2014-05-18,partner-ebay-de-03,Desktop,18188799,18128284,0.9967,90361845,98057,0.0128,0.0054,0.31,30623.39,1.68
2014-05-13,partner-ebay-de-03,Desktop,15569197,15510557,0.9962,77304869,91887,0.0129,0.0059,0.32,29559.41,1.90
2014-05-15,partner-ebay-de-03,Desktop,14113185,14053711,0.9958,70032054,76381,0.0142,0.0054,0.33,24941.25,1.77
2014-05-21,partner-ebay-de-03,Desktop,12604516,12541282,0.995,62487895,66888,0.0257,0.0053,0.34,22912.75,1.82
2014-05-16,partner-ebay-de-03,Desktop,12553747,12501742,0.9959,62304817,63433,0.0145,0.0051,0.33,21059.26,1.68
2014-05-20,partner-ebay-de-03,Desktop,12503682,12453449,0.996,62063572,65651,0.0197,0.0053,0.33,21921.36,1.75
2014-05-11,partner-ebay-de-03,Desktop,20180811,20118448,0.9969,100289350,111894,0.0154,0.0056,0.31,34936.49,1.73
2014-05-19,partner-ebay-de-03,Desktop,13420407,13364643,0.9958,66596829,71748,0.0124,0.0054,0.33,23528.77,1.75
2014-05-17,partner-ebay-de-03,Desktop,12684893,12639767,0.9964,63005061,65194,0.0127,0.0052,0.33,21393.00,1.69
2014-05-14,partner-ebay-de-03,Desktop,14621483,14564122,0.9961,72578897,81347,0.0142,0.0056,0.33,26450.20,1.81
2014-05-17,partner-ebay-de-03,HighEndMobile,26720,26555,0.9938,132071,104,0.0189,0.0039,0.35,36.52,1.37
2014-05-18,partner-ebay-de-03,HighEndMobile,34575,34380,0.9944,171250,195,0.0299,0.0057,0.31,61.00,1.76
2014-05-12,partner-ebay-de-03,HighEndMobile,28416,28282,0.9953,140768,148,0.039,0.0052,0.31,45.42,1.60
2014-05-13,partner-ebay-de-03,HighEndMobile,26928,26819,0.996,133563,148,0.0199,0.0055,0.30,44.07,1.64
2014-05-15,partner-ebay-de-03,HighEndMobile,25260,25062,0.9922,124706,114,0.0256,0.0045,0.30,34.76,1.38
2014-05-21,partner-ebay-de-03,HighEndMobile,24226,24027,0.9918,119523,114,0.0172,0.0047,0.38,43.62,1.80
2014-05-19,partner-ebay-de-03,HighEndMobile,25359,25217,0.9944,125461,142,0.0207,0.0056,0.35,49.15,1.94
2014-05-16,partner-ebay-de-03,HighEndMobile,23559,23415,0.9939,116626,105,0.0948,0.0045,0.31,32.60,1.38
2014-05-20,partner-ebay-de-03,HighEndMobile,25047,24901,0.9942,123989,113,0.0424,0.0045,0.34,38.88,1.55
2014-05-14,partner-ebay-de-03,HighEndMobile,26048,25913,0.9948,129016,153,0.0129,0.0059,0.38,58.80,2.26
2014-05-11,partner-ebay-de-03,HighEndMobile,36614,36452,0.9956,181537,164,0.0238,0.0045,0.33,53.77,1.47
2014-05-14,partner-ebay-de-03,Tablet,995192,992698,0.9975,4949309,11154,0.027,0.0112,0.39,4373.39,4.39
2014-05-16,partner-ebay-de-03,Tablet,908612,905962,0.9971,4517574,9925,0.0226,0.011,0.40,4006.72,4.41
2014-05-21,partner-ebay-de-03,Tablet,875412,872232,0.9964,4348236,9748,0.0259,0.0112,0.41,4041.72,4.62
2014-05-17,partner-ebay-de-03,Tablet,1079283,1076057,0.997,5366000,11358,0.0282,0.0106,0.40,4575.35,4.24
2014-05-12,partner-ebay-de-03,Tablet,1102779,1100041,0.9975,5485296,12713,0.0281,0.0116,0.38,4887.42,4.43
2014-05-15,partner-ebay-de-03,Tablet,979236,976027,0.9967,4866048,10494,0.0258,0.0108,0.39,4129.01,4.22
2014-05-20,partner-ebay-de-03,Tablet,872634,870376,0.9974,4340325,9481,0.0242,0.0109,0.41,3867.86,4.43
2014-05-11,partner-ebay-de-03,Tablet,1668048,1664264,0.9977,8299501,18027,0.0236,0.0108,0.38,6846.04,4.10
2014-05-19,partner-ebay-de-03,Tablet,908798,906245,0.9972,4518205,10136,0.0336,0.0112,0.40,4008.91,4.41
2014-05-13,partner-ebay-de-03,Tablet,1062829,1060109,0.9974,5285955,12545,0.0263,0.0118,0.38,4828.27,4.54
2014-05-18,partner-ebay-de-03,Tablet,1531182,1526742,0.9971,7613027,16016,0.0284,0.0105,0.38,6062.04,3.96
2014-05-18,partner-ebay-de-03,unknown,395,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-de-03,unknown,375,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de-03,unknown,331,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-de-03,unknown,395,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-de-03,unknown,643,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-de-03,unknown,303,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-de-03,unknown,294,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-de-03,unknown,335,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-de-03,unknown,515,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-de-03,unknown,316,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-de-03,unknown,359,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de-04,Desktop,85915,82715,0.9628,409129,4027,0.0115,0.0487,0.27,1099.27,12.79
2014-05-14,partner-ebay-de-04,Desktop,75305,72057,0.9569,356502,3505,0.016,0.0486,0.29,1004.55,13.34
2014-05-11,partner-ebay-de-04,Desktop,96549,92873,0.9619,459407,4812,0.0145,0.0518,0.26,1238.45,12.83
2014-05-20,partner-ebay-de-04,Desktop,65548,62779,0.9578,310499,2877,0.0137,0.0458,0.28,806.47,12.30
2014-05-13,partner-ebay-de-04,Desktop,79549,76152,0.9573,376806,3714,0.0162,0.0488,0.29,1088.25,13.68
2014-05-21,partner-ebay-de-04,Desktop,65688,62904,0.9576,310962,2848,0.0084,0.0453,0.28,795.71,12.11
2014-05-15,partner-ebay-de-04,Desktop,71795,68566,0.955,338910,3392,0.0157,0.0495,0.29,973.33,13.56
2014-05-17,partner-ebay-de-04,Desktop,58869,56522,0.9601,279775,2680,0.0165,0.0474,0.29,777.94,13.21
2014-05-16,partner-ebay-de-04,Desktop,61366,58794,0.9581,290723,2836,0.0108,0.0482,0.31,875.89,14.27
2014-05-19,partner-ebay-de-04,Desktop,71306,68236,0.9569,337256,3063,0.0195,0.0449,0.29,873.58,12.25
2014-05-12,partner-ebay-de-04,Desktop,86499,82979,0.9593,410687,4003,0.0114,0.0482,0.27,1078.18,12.46
2014-05-19,partner-ebay-de-04,HighEndMobile,148,140,0.9459,693,5,0,0.0357,0.23,1.13,7.67
2014-05-11,partner-ebay-de-04,HighEndMobile,164,155,0.9451,746,4,0,0.0258,0.14,0.55,3.37
2014-05-17,partner-ebay-de-04,HighEndMobile,155,143,0.9226,701,3,0,0.021,0.83,2.50,16.11
2014-05-14,partner-ebay-de-04,HighEndMobile,125,116,0.928,565,3,0,0.0259,0.46,1.39,11.09
2014-05-21,partner-ebay-de-04,HighEndMobile,153,143,0.9346,701,4,0.2,0.028,0.05,0.19,1.25
2014-05-15,partner-ebay-de-04,HighEndMobile,122,111,0.9098,540,0,,0,,0.00,0.00
2014-05-16,partner-ebay-de-04,HighEndMobile,121,115,0.9504,551,7,0,0.0609,0.17,1.19,9.83
2014-05-20,partner-ebay-de-04,HighEndMobile,138,128,0.9275,633,3,0,0.0234,0.73,2.18,15.76
2014-05-12,partner-ebay-de-04,HighEndMobile,170,155,0.9118,769,1,0,0.0065,0.05,0.05,0.32
2014-05-13,partner-ebay-de-04,HighEndMobile,134,126,0.9403,630,4,0.2,0.0317,0.75,2.98,22.28
2014-05-18,partner-ebay-de-04,HighEndMobile,150,140,0.9333,681,1,0,0.0071,0.17,0.17,1.16
2014-05-16,partner-ebay-de-04,Tablet,5082,4880,0.9603,24108,303,0.0288,0.0621,0.25,74.28,14.62
2014-05-14,partner-ebay-de-04,Tablet,5459,5211,0.9546,25763,334,0.003,0.0641,0.33,108.85,19.94
2014-05-18,partner-ebay-de-04,Tablet,8207,7861,0.9578,38872,495,0.0179,0.063,0.30,146.76,17.88
2014-05-11,partner-ebay-de-04,Tablet,8890,8553,0.9621,42249,518,0.0115,0.0606,0.29,150.99,16.98
2014-05-17,partner-ebay-de-04,Tablet,5837,5634,0.9652,27770,303,0.035,0.0538,0.34,102.98,17.64
2014-05-15,partner-ebay-de-04,Tablet,5245,5053,0.9634,25015,318,0.0364,0.0629,0.32,101.14,19.28
2014-05-21,partner-ebay-de-04,Tablet,4892,4707,0.9622,23212,290,0.0492,0.0616,0.30,87.39,17.86
2014-05-12,partner-ebay-de-04,Tablet,6493,6266,0.965,30985,424,0.0093,0.0677,0.30,126.76,19.52
2014-05-20,partner-ebay-de-04,Tablet,4822,4633,0.9608,22944,278,0.0036,0.06,0.35,95.91,19.89
2014-05-13,partner-ebay-de-04,Tablet,5701,5492,0.9633,27172,383,0.0129,0.0697,0.32,121.07,21.24
2014-05-19,partner-ebay-de-04,Tablet,5115,4899,0.9578,24143,304,0.0098,0.0621,0.33,98.82,19.32
2014-05-17,partner-ebay-de-04,unknown,8,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-de-04,unknown,7,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-de-04,unknown,4,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-de-04,unknown,5,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-de-04,unknown,10,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-de-04,unknown,3,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-de-04,unknown,9,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-de-04,unknown,7,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-de-04,unknown,1,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-de-04,unknown,6,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-de-04,unknown,8,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-de-05,Desktop,353795,352258,0.9957,1754666,3193,0.0148,0.0091,0.25,783.78,2.22
2014-05-19,partner-ebay-de-05,Desktop,327795,326370,0.9957,1625837,2950,0.0144,0.009,0.25,746.16,2.28
2014-05-21,partner-ebay-de-05,Desktop,302177,300544,0.9946,1496494,2792,0.0124,0.0093,0.27,749.71,2.48
2014-05-13,partner-ebay-de-05,Desktop,370518,368821,0.9954,1837055,3622,0.0168,0.0098,0.24,883.96,2.39
2014-05-18,partner-ebay-de-05,Desktop,392040,390595,0.9963,1945600,3778,0.0118,0.0097,0.23,880.50,2.25
