DATE,AD_CLIENT_ID,PLATFORM_TYPE_CODE,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-05-07,partner-ebay-my,HighEndMobile,2042,1211,0.593,3283,13,0.0714,0.0107,0.14,1.85,0.90
2014-04-25,partner-ebay-my,HighEndMobile,1537,844,0.5491,2296,2,0,0.0024,0.02,0.04,0.03
2014-05-13,partner-ebay-my,HighEndMobile,2290,993,0.4336,2729,2,0,0.002,0.12,0.23,0.10
2014-05-28,partner-ebay-my,HighEndMobile,1590,867,0.5453,2351,1,0,0.0012,0.22,0.22,0.14
2014-05-23,partner-ebay-my,HighEndMobile,1670,1019,0.6102,3008,7,0.4167,0.0069,0.19,1.34,0.80
2014-04-16,partner-ebay-my,HighEndMobile,1856,1109,0.5975,2931,8,0,0.0072,0.30,2.41,1.30
2014-05-26,partner-ebay-my,HighEndMobile,1692,1043,0.6164,2905,1,0,0.001,0.61,0.61,0.36
2014-06-04,partner-ebay-my,HighEndMobile,1922,1152,0.5994,3372,10,0,0.0087,0.14,1.42,0.74
2014-04-19,partner-ebay-my,HighEndMobile,2797,1771,0.6332,4681,7,0,0.004,0.09,0.61,0.22
2014-06-05,partner-ebay-my,HighEndMobile,1744,957,0.5487,2778,3,0,0.0031,0.14,0.43,0.25
2014-05-14,partner-ebay-my,HighEndMobile,1940,967,0.4985,2814,3,0.25,0.0031,0.18,0.53,0.27
2014-05-20,partner-ebay-my,HighEndMobile,1527,881,0.5769,2471,4,0.2,0.0045,0.11,0.45,0.29
2014-05-05,partner-ebay-my,HighEndMobile,1793,1106,0.6168,3190,2,0.3333,0.0018,0.14,0.27,0.15
2014-06-02,partner-ebay-my,HighEndMobile,1589,870,0.5475,2420,4,0,0.0046,0.21,0.82,0.52
2014-04-27,partner-ebay-my,HighEndMobile,1825,1000,0.5479,2877,5,0,0.005,0.12,0.62,0.34
2014-05-08,partner-ebay-my,HighEndMobile,1809,1149,0.6352,3291,3,0,0.0026,0.25,0.74,0.41
2014-05-30,partner-ebay-my,HighEndMobile,1834,1032,0.5627,2863,3,0,0.0029,0.16,0.47,0.26
2014-05-21,partner-ebay-my,HighEndMobile,1891,1087,0.5748,3080,5,0,0.0046,0.44,2.21,1.17
2014-05-25,partner-ebay-my,HighEndMobile,1438,775,0.5389,2089,7,0.4615,0.009,0.31,2.17,1.51
2014-05-31,partner-ebay-my,HighEndMobile,1906,1072,0.5624,3298,4,0,0.0037,0.62,2.49,1.31
2014-04-26,partner-ebay-my,HighEndMobile,1639,880,0.5369,2504,7,0.125,0.008,0.16,1.13,0.69
2014-05-18,partner-ebay-my,HighEndMobile,1762,860,0.4881,2481,13,0.0714,0.0151,0.16,2.11,1.20
2014-04-17,partner-ebay-my,HighEndMobile,1667,943,0.5657,2341,7,0,0.0074,0.13,0.92,0.55
2014-04-30,partner-ebay-my,HighEndMobile,1669,929,0.5566,2400,4,0,0.0043,0.14,0.57,0.34
2014-05-09,partner-ebay-my,HighEndMobile,1681,967,0.5753,2492,6,0,0.0062,0.14,0.84,0.50
2014-05-10,partner-ebay-my,HighEndMobile,1566,828,0.5287,2154,5,0,0.006,0.37,1.84,1.18
2014-05-19,partner-ebay-my,HighEndMobile,1859,1056,0.568,2801,3,0,0.0028,0.28,0.84,0.45
2014-06-09,partner-ebay-my,HighEndMobile,1852,1060,0.5724,3134,8,0,0.0075,0.16,1.27,0.69
2014-06-06,partner-ebay-my,Tablet,17088,14175,0.8295,53855,193,0.0103,0.0136,0.24,45.47,2.66
2014-04-28,partner-ebay-my,Tablet,15457,12598,0.815,45684,214,0.036,0.017,0.27,58.71,3.80
2014-05-23,partner-ebay-my,Tablet,15535,12745,0.8204,47031,171,0.0116,0.0134,0.20,33.69,2.17
2014-04-16,partner-ebay-my,Tablet,13773,11164,0.8106,39392,180,0.0426,0.0161,0.26,47.51,3.45
2014-05-15,partner-ebay-my,Tablet,16957,12980,0.7655,47057,186,0.0053,0.0143,0.24,44.33,2.61
2014-05-12,partner-ebay-my,Tablet,17457,13901,0.7963,49520,187,0.0053,0.0135,0.19,34.63,1.98
2014-04-22,partner-ebay-my,Tablet,16706,13537,0.8103,47530,241,0.0041,0.0178,0.24,58.44,3.50
2014-05-27,partner-ebay-my,Tablet,14297,11750,0.8219,43110,154,0.0552,0.0131,0.26,39.87,2.79
2014-05-09,partner-ebay-my,Tablet,15335,12386,0.8077,44257,202,0.0242,0.0163,0.18,37.02,2.41
2014-05-13,partner-ebay-my,Tablet,18090,13973,0.7724,51569,233,0.0169,0.0167,0.23,53.97,2.98
2014-04-18,partner-ebay-my,Tablet,16757,13483,0.8046,47101,200,0.0698,0.0148,0.27,54.06,3.23
2014-04-27,partner-ebay-my,Tablet,16746,13886,0.8292,51571,217,0.0136,0.0156,0.26,55.52,3.32
2014-05-10,partner-ebay-my,Tablet,18066,14866,0.8229,52463,204,0.0286,0.0137,0.21,41.85,2.32
2014-05-30,partner-ebay-my,Tablet,16074,12846,0.7992,49773,188,0,0.0146,0.24,44.39,2.76
2014-05-26,partner-ebay-my,Tablet,14614,11843,0.8104,43693,194,0.0443,0.0164,0.29,55.69,3.81
2014-05-20,partner-ebay-my,Tablet,15960,12645,0.7923,43965,224,0.0303,0.0177,0.26,57.23,3.59
2014-06-05,partner-ebay-my,Tablet,15556,12757,0.8201,47979,171,0.0284,0.0134,0.19,31.99,2.06
2014-06-07,partner-ebay-my,Tablet,16184,13600,0.8403,51021,219,0.0179,0.0161,0.28,61.82,3.82
2014-05-02,partner-ebay-my,Tablet,16310,13179,0.808,46668,221,0.0264,0.0168,0.29,63.25,3.88
2014-05-21,partner-ebay-my,Tablet,16471,13285,0.8066,47506,162,0.0182,0.0122,0.25,39.92,2.42
2014-06-04,partner-ebay-my,Tablet,15198,12431,0.8179,46173,227,0.0087,0.0183,0.24,53.88,3.55
2014-04-19,partner-ebay-my,Tablet,18923,15464,0.8172,55707,225,0.0088,0.0145,0.28,62.44,3.30
2014-05-28,partner-ebay-my,Tablet,14168,11683,0.8246,43283,184,0.0707,0.0157,0.25,45.81,3.23
2014-05-14,partner-ebay-my,Tablet,16158,12575,0.7783,45848,144,0.0137,0.0115,0.23,33.13,2.05
2014-05-07,partner-ebay-my,Tablet,14933,11910,0.7976,43642,196,0.0249,0.0165,0.31,61.17,4.10
2014-05-05,partner-ebay-my,Tablet,14628,11741,0.8026,42139,176,0.0168,0.015,0.21,37.08,2.54
2014-04-17,partner-ebay-my,Tablet,16809,13423,0.7986,47454,196,0.0841,0.0146,0.29,57.20,3.40
2014-06-03,partner-ebay-my,Tablet,15503,12568,0.8107,47061,171,0.0229,0.0136,0.25,43.06,2.78
2014-04-30,partner-ebay-my,Tablet,16966,13641,0.804,50178,191,0.0498,0.014,0.22,41.31,2.43
2014-05-03,partner-ebay-my,Tablet,19648,15710,0.7996,55198,218,0.0311,0.0139,0.25,54.46,2.77
2014-05-08,partner-ebay-my,Tablet,15800,13254,0.8389,47378,180,0.0217,0.0136,0.31,55.11,3.49
2014-04-25,partner-ebay-my,Tablet,16567,13656,0.8243,49913,252,0.004,0.0185,0.31,78.70,4.75
2014-06-11,partner-ebay-my,Tablet,15350,12519,0.8156,45555,188,0.0157,0.015,0.26,48.79,3.18
2014-05-22,partner-ebay-my,Tablet,15298,12431,0.8126,44768,180,0.027,0.0145,0.21,37.26,2.44
2014-04-26,partner-ebay-my,Tablet,17913,14741,0.8229,54553,235,0.0208,0.0159,0.24,55.57,3.10
2014-05-29,partner-ebay-my,Tablet,14682,11835,0.8061,44189,179,0.011,0.0151,0.20,35.60,2.42
2014-05-19,partner-ebay-my,Tablet,15567,12330,0.7921,43201,161,0.0183,0.0131,0.30,48.52,3.12
2014-04-21,partner-ebay-my,Tablet,16238,13073,0.8051,45645,210,0.0141,0.0161,0.44,91.43,5.63
2014-04-24,partner-ebay-my,Tablet,15987,13137,0.8217,47786,210,0.0141,0.016,0.27,57.48,3.60
2014-05-17,partner-ebay-my,Tablet,19216,15439,0.8034,56656,248,0.0312,0.0161,0.20,50.75,2.64
2014-06-08,partner-ebay-my,Tablet,15085,12464,0.8263,46446,185,0.016,0.0148,0.25,46.21,3.06
2014-06-01,partner-ebay-my,Tablet,16258,13319,0.8192,50787,205,0.0097,0.0154,0.35,70.76,4.35
2014-05-24,partner-ebay-my,Tablet,18380,15291,0.8319,56382,271,0.0145,0.0177,0.26,71.22,3.87
2014-06-09,partner-ebay-my,Tablet,14555,11913,0.8185,45178,206,0.019,0.0173,0.29,60.12,4.13
2014-05-06,partner-ebay-my,Tablet,14664,11928,0.8134,42565,200,0.0431,0.0168,0.28,57.00,3.89
2014-05-16,partner-ebay-my,Tablet,16651,13183,0.7917,46463,184,0.016,0.014,0.25,45.15,2.71
2014-06-02,partner-ebay-my,Tablet,14054,11126,0.7917,40622,195,0.0102,0.0175,0.35,67.52,4.80
2014-05-25,partner-ebay-my,Tablet,14853,12232,0.8235,45713,172,0.0227,0.0141,0.30,51.34,3.46
2014-05-18,partner-ebay-my,Tablet,18275,14955,0.8183,55272,223,0.0089,0.0149,0.22,48.21,2.64
2014-06-10,partner-ebay-my,Tablet,14346,11952,0.8331,45119,219,0.009,0.0183,0.24,51.63,3.60
2014-05-04,partner-ebay-my,Tablet,17543,14120,0.8049,50566,224,0.0044,0.0159,0.23,51.37,2.93
2014-05-01,partner-ebay-my,Tablet,16571,13289,0.8019,46652,211,0.014,0.0159,0.24,49.77,3.00
2014-04-29,partner-ebay-my,Tablet,14029,11533,0.8221,41896,203,0.0425,0.0176,0.24,48.34,3.45
2014-04-23,partner-ebay-my,Tablet,14600,11853,0.8118,42831,216,0.0357,0.0182,0.25,54.47,3.73
2014-04-15,partner-ebay-my,Tablet,16417,13367,0.8142,47330,194,0.03,0.0145,0.24,45.80,2.79
2014-05-31,partner-ebay-my,Tablet,15548,12726,0.8185,48042,211,0.0047,0.0166,0.26,54.69,3.52
2014-05-11,partner-ebay-my,Tablet,17977,14524,0.8079,53073,227,0.0258,0.0156,0.38,87.00,4.84
2014-04-20,partner-ebay-my,Tablet,16829,13648,0.811,49931,198,0.0294,0.0145,0.32,62.45,3.71
2014-06-01,partner-ebay-my,unknown,34,0,0,0,0,,,,0.00,0.00
2014-05-09,partner-ebay-my,unknown,39,0,0,0,0,,,,0.00,0.00
2014-04-22,partner-ebay-my,unknown,53,0,0,0,0,,,,0.00,0.00
2014-05-27,partner-ebay-my,unknown,17,0,0,0,0,,,,0.00,0.00
2014-05-25,partner-ebay-my,unknown,60,0,0,0,0,,,,0.00,0.00
2014-05-29,partner-ebay-my,unknown,50,0,0,0,0,,,,0.00,0.00
2014-06-06,partner-ebay-my,unknown,54,0,0,0,0,,,,0.00,0.00
2014-05-13,partner-ebay-my,unknown,85,0,0,0,0,,,,0.00,0.00
2014-04-29,partner-ebay-my,unknown,27,0,0,0,0,,,,0.00,0.00
2014-05-17,partner-ebay-my,unknown,93,0,0,0,0,,,,0.00,0.00
2014-06-02,partner-ebay-my,unknown,59,0,0,0,0,,,,0.00,0.00
2014-06-08,partner-ebay-my,unknown,43,0,0,0,0,,,,0.00,0.00
2014-05-07,partner-ebay-my,unknown,55,0,0,0,0,,,,0.00,0.00
2014-05-15,partner-ebay-my,unknown,88,0,0,0,0,,,,0.00,0.00
2014-05-23,partner-ebay-my,unknown,73,0,0,0,0,,,,0.00,0.00
2014-04-20,partner-ebay-my,unknown,39,0,0,0,0,,,,0.00,0.00
2014-05-28,partner-ebay-my,unknown,75,0,0,0,0,,,,0.00,0.00
2014-04-25,partner-ebay-my,unknown,105,0,0,0,0,,,,0.00,0.00
2014-05-30,partner-ebay-my,unknown,27,0,0,0,0,,,,0.00,0.00
2014-04-23,partner-ebay-my,unknown,40,0,0,0,0,,,,0.00,0.00
2014-04-16,partner-ebay-my,unknown,53,0,0,0,0,,,,0.00,0.00
2014-05-22,partner-ebay-my,unknown,20,0,0,0,0,,,,0.00,0.00
2014-04-17,partner-ebay-my,unknown,57,0,0,0,0,,,,0.00,0.00
2014-06-09,partner-ebay-my,unknown,32,0,0,0,0,,,,0.00,0.00
2014-06-03,partner-ebay-my,unknown,66,0,0,0,0,,,,0.00,0.00
2014-05-12,partner-ebay-my,unknown,115,0,0,0,0,,,,0.00,0.00
2014-05-18,partner-ebay-my,unknown,54,0,0,0,0,,,,0.00,0.00
2014-05-11,partner-ebay-my,unknown,128,0,0,0,0,,,,0.00,0.00
2014-05-03,partner-ebay-my,unknown,59,0,0,0,0,,,,0.00,0.00
2014-04-15,partner-ebay-my,unknown,80,0,0,0,0,,,,0.00,0.00
2014-05-16,partner-ebay-my,unknown,122,0,0,0,0,,,,0.00,0.00
2014-05-26,partner-ebay-my,unknown,113,0,0,0,0,,,,0.00,0.00
2014-05-21,partner-ebay-my,unknown,46,0,0,0,0,,,,0.00,0.00
2014-05-08,partner-ebay-my,unknown,76,0,0,0,0,,,,0.00,0.00
2014-06-07,partner-ebay-my,unknown,35,0,0,0,0,,,,0.00,0.00
2014-04-30,partner-ebay-my,unknown,41,0,0,0,0,,,,0.00,0.00
2014-06-10,partner-ebay-my,unknown,61,0,0,0,0,,,,0.00,0.00
2014-05-04,partner-ebay-my,unknown,19,0,0,0,0,,,,0.00,0.00
2014-04-28,partner-ebay-my,unknown,34,0,0,0,0,,,,0.00,0.00
2014-05-20,partner-ebay-my,unknown,25,0,0,0,0,,,,0.00,0.00
2014-05-05,partner-ebay-my,unknown,50,0,0,0,0,,,,0.00,0.00
2014-06-11,partner-ebay-my,unknown,121,0,0,0,0,,,,0.00,0.00
2014-06-05,partner-ebay-my,unknown,79,0,0,0,0,,,,0.00,0.00
2014-05-14,partner-ebay-my,unknown,69,0,0,0,0,,,,0.00,0.00
2014-05-06,partner-ebay-my,unknown,46,0,0,0,0,,,,0.00,0.00
2014-04-19,partner-ebay-my,unknown,77,0,0,0,0,,,,0.00,0.00
2014-06-04,partner-ebay-my,unknown,30,0,0,0,0,,,,0.00,0.00
2014-04-18,partner-ebay-my,unknown,62,0,0,0,0,,,,0.00,0.00
2014-04-27,partner-ebay-my,unknown,110,0,0,0,0,,,,0.00,0.00
2014-05-01,partner-ebay-my,unknown,61,0,0,0,0,,,,0.00,0.00
2014-04-24,partner-ebay-my,unknown,149,0,0,0,0,,,,0.00,0.00
2014-04-21,partner-ebay-my,unknown,55,0,0,0,0,,,,0.00,0.00
2014-05-19,partner-ebay-my,unknown,42,0,0,0,0,,,,0.00,0.00
2014-05-31,partner-ebay-my,unknown,42,0,0,0,0,,,,0.00,0.00
2014-05-10,partner-ebay-my,unknown,19,0,0,0,0,,,,0.00,0.00
2014-05-24,partner-ebay-my,unknown,73,0,0,0,0,,,,0.00,0.00
2014-05-02,partner-ebay-my,unknown,92,0,0,0,0,,,,0.00,0.00
2014-04-26,partner-ebay-my,unknown,48,0,0,0,0,,,,0.00,0.00
2014-06-06,partner-ebay-nl,Desktop,218158,191678,0.8786,785303,1824,0.0135,0.0095,0.24,440.43,2.02
2014-05-23,partner-ebay-nl,Desktop,257600,225313,0.8747,916804,2415,0.0111,0.0107,0.23,567.50,2.20
2014-05-31,partner-ebay-nl,Desktop,239255,213123,0.8908,886885,2260,0.0114,0.0106,0.24,532.50,2.23
2014-04-23,partner-ebay-nl,Desktop,256849,225516,0.878,918240,2429,0.013,0.0108,0.23,559.30,2.18
2014-05-15,partner-ebay-nl,Desktop,252335,221951,0.8796,906299,2374,0.0088,0.0107,0.24,577.46,2.29
2014-06-04,partner-ebay-nl,Desktop,288824,253151,0.8765,1038260,2939,0.0068,0.0116,0.21,624.37,2.16
2014-06-11,partner-ebay-nl,Desktop,238123,209940,0.8816,860988,2212,0.0081,0.0105,0.24,531.89,2.23
2014-04-15,partner-ebay-nl,Desktop,274006,240960,0.8794,991239,2871,0.0124,0.0119,0.22,645.09,2.35
2014-04-29,partner-ebay-nl,Desktop,270814,237009,0.8752,965420,2669,0.0122,0.0113,0.20,531.48,1.96
2014-04-18,partner-ebay-nl,Desktop,270355,237059,0.8768,957891,2583,0.0069,0.0109,0.23,588.05,2.18
2014-05-04,partner-ebay-nl,Desktop,300413,261387,0.8701,1065496,2936,0.0081,0.0112,0.22,632.13,2.10
2014-05-16,partner-ebay-nl,Desktop,231485,202516,0.8749,825117,1933,0.0133,0.0095,0.24,461.72,1.99
2014-05-18,partner-ebay-nl,Desktop,238844,207984,0.8708,848879,2294,0.0074,0.011,0.23,520.28,2.18
2014-06-02,partner-ebay-nl,Desktop,273115,241097,0.8828,1002026,2704,0.0081,0.0112,0.23,622.28,2.28
2014-05-21,partner-ebay-nl,Desktop,267976,234981,0.8769,956534,2627,0.0124,0.0112,0.26,681.19,2.54
2014-05-09,partner-ebay-nl,Desktop,279104,244002,0.8742,990422,2652,0.0123,0.0109,0.23,610.72,2.19
2014-05-27,partner-ebay-nl,Desktop,337825,297722,0.8813,1223805,3931,0.0143,0.0132,0.24,941.31,2.79
2014-04-28,partner-ebay-nl,Desktop,275050,240375,0.8739,972904,2868,0.0158,0.0119,0.22,621.28,2.26
2014-04-27,partner-ebay-nl,Desktop,330232,288503,0.8736,1173357,3428,0.011,0.0119,0.22,742.90,2.25
2014-04-24,partner-ebay-nl,Desktop,257211,225675,0.8774,922209,2396,0.0083,0.0106,0.22,533.92,2.08
2014-05-17,partner-ebay-nl,Desktop,215474,188377,0.8742,765427,2085,0.0248,0.0111,0.24,500.69,2.32
2014-06-01,partner-ebay-nl,Desktop,297036,261490,0.8803,1089119,3032,0.0162,0.0116,0.23,692.70,2.33
2014-05-29,partner-ebay-nl,Desktop,349303,309416,0.8858,1275549,3774,0.01,0.0122,0.23,880.96,2.52
2014-05-19,partner-ebay-nl,Desktop,241039,209050,0.8673,848780,2132,0.0166,0.0102,0.24,521.80,2.16
2014-04-22,partner-ebay-nl,Desktop,264797,231351,0.8737,938862,2531,0.0109,0.0109,0.24,618.32,2.34
2014-05-22,partner-ebay-nl,Desktop,263166,230771,0.8769,942923,2553,0.0128,0.0111,0.24,609.87,2.32
2014-04-26,partner-ebay-nl,Desktop,250601,220491,0.8798,897220,2293,0.0104,0.0104,0.22,507.34,2.02
2014-05-07,partner-ebay-nl,Desktop,288806,251945,0.8724,1028860,3095,0.0099,0.0123,0.22,666.73,2.31
2014-06-03,partner-ebay-nl,Desktop,265162,233275,0.8797,955950,2554,0.0181,0.0109,0.23,594.16,2.24
2014-05-08,partner-ebay-nl,Desktop,299117,262812,0.8786,1072044,3029,0.0232,0.0115,0.22,674.11,2.25
2014-04-30,partner-ebay-nl,Desktop,263920,229876,0.871,933220,2555,0.0173,0.0111,0.22,572.57,2.17
2014-04-17,partner-ebay-nl,Desktop,256438,225011,0.8774,916131,2311,0.0183,0.0103,0.24,554.65,2.16
2014-05-20,partner-ebay-nl,Desktop,246730,216215,0.8763,883669,2313,0.0166,0.0107,0.25,568.70,2.30
2014-05-05,partner-ebay-nl,Desktop,260299,227220,0.8729,923261,2491,0.0166,0.011,0.24,588.01,2.26
2014-04-16,partner-ebay-nl,Desktop,247784,217350,0.8772,892867,2332,0.0085,0.0107,0.24,559.28,2.26
2014-05-06,partner-ebay-nl,Desktop,281407,245818,0.8735,1002482,2801,0.013,0.0114,0.23,633.16,2.25
2014-06-05,partner-ebay-nl,Desktop,273283,241189,0.8826,987363,2726,0.0094,0.0113,0.23,638.10,2.33
2014-05-30,partner-ebay-nl,Desktop,254344,225894,0.8881,945152,2435,0.0086,0.0108,0.23,561.51,2.21
2014-04-25,partner-ebay-nl,Desktop,226332,198247,0.8759,805987,1972,0.0105,0.0099,0.22,429.45,1.90
2014-05-28,partner-ebay-nl,Desktop,325707,288976,0.8872,1192984,3571,0.01,0.0124,0.24,844.61,2.59
2014-05-03,partner-ebay-nl,Desktop,250981,218679,0.8713,883284,2386,0.0153,0.0109,0.21,502.91,2.00
2014-05-01,partner-ebay-nl,Desktop,266273,231892,0.8709,936266,2676,0.0115,0.0115,0.23,609.69,2.29
2014-05-25,partner-ebay-nl,Desktop,284384,247846,0.8715,1013426,2716,0.0142,0.011,0.23,631.56,2.22
2014-04-20,partner-ebay-nl,Desktop,241319,209862,0.8696,850686,2046,0.0159,0.0097,0.22,457.16,1.89
2014-06-07,partner-ebay-nl,Desktop,214184,187715,0.8764,762016,1704,0.0116,0.0091,0.24,405.66,1.89
2014-05-10,partner-ebay-nl,Desktop,300452,260946,0.8685,1058570,2968,0.0107,0.0114,0.22,645.86,2.15
2014-06-09,partner-ebay-nl,Desktop,268010,235817,0.8799,966884,2571,0.01,0.0109,0.23,591.96,2.21
2014-05-02,partner-ebay-nl,Desktop,268697,233469,0.8689,941726,2592,0.0088,0.0111,0.21,535.73,1.99
2014-04-21,partner-ebay-nl,Desktop,331082,289457,0.8743,1171895,3375,0.014,0.0117,0.22,756.40,2.28
2014-04-19,partner-ebay-nl,Desktop,247596,216029,0.8725,874184,2197,0.0108,0.0102,0.24,534.16,2.16
2014-05-26,partner-ebay-nl,Desktop,313637,274301,0.8746,1115190,3334,0.0124,0.0122,0.23,768.82,2.45
2014-06-10,partner-ebay-nl,Desktop,253146,222507,0.879,914653,2421,0.0198,0.0109,0.22,533.65,2.11
2014-06-08,partner-ebay-nl,Desktop,273751,238659,0.8718,974622,2482,0.0119,0.0104,0.22,551.41,2.01
2014-05-14,partner-ebay-nl,Desktop,275655,240669,0.8731,987094,2650,0.0152,0.011,0.24,639.11,2.32
2014-05-11,partner-ebay-nl,Desktop,327309,285143,0.8712,1161342,3249,0.0104,0.0114,0.21,694.16,2.12
2014-05-12,partner-ebay-nl,Desktop,300398,262569,0.8741,1064053,3118,0.0176,0.0119,0.23,705.46,2.35
2014-05-24,partner-ebay-nl,Desktop,259206,226243,0.8728,917806,2357,0.0097,0.0104,0.24,555.34,2.14
2014-05-13,partner-ebay-nl,Desktop,272796,239422,0.8777,979552,2831,0.0077,0.0118,0.22,617.47,2.26
2014-05-19,partner-ebay-nl,HighEndMobile,1296,1121,0.865,4433,3,0,0.0027,0.23,0.70,0.54
2014-05-04,partner-ebay-nl,HighEndMobile,1735,1496,0.8622,5858,8,0,0.0053,0.16,1.28,0.74
2014-05-17,partner-ebay-nl,HighEndMobile,1470,1278,0.8694,4912,10,0,0.0078,0.28,2.82,1.92
2014-04-30,partner-ebay-nl,HighEndMobile,1365,1174,0.8601,4570,5,0,0.0043,0.14,0.70,0.51
2014-05-25,partner-ebay-nl,HighEndMobile,1621,1341,0.8273,4979,13,0,0.0097,0.36,4.73,2.92
2014-05-29,partner-ebay-nl,HighEndMobile,1367,1216,0.8895,4757,9,0,0.0074,0.15,1.33,0.98
2014-05-28,partner-ebay-nl,HighEndMobile,1062,869,0.8183,3268,1,0,0.0012,0.08,0.08,0.07
2014-04-19,partner-ebay-nl,HighEndMobile,1414,1235,0.8734,5173,3,0,0.0024,0.32,0.97,0.68
2014-05-23,partner-ebay-nl,HighEndMobile,1368,1204,0.8801,4557,8,0,0.0066,0.10,0.79,0.58
2014-04-23,partner-ebay-nl,HighEndMobile,1589,1395,0.8779,5443,7,0,0.005,0.25,1.76,1.11
2014-06-10,partner-ebay-nl,HighEndMobile,1432,1225,0.8554,4910,9,0,0.0073,0.27,2.47,1.73
2014-05-13,partner-ebay-nl,HighEndMobile,1132,996,0.8799,3973,6,0,0.006,0.48,2.86,2.52
2014-05-18,partner-ebay-nl,HighEndMobile,1667,1449,0.8692,5923,3,0,0.0021,0.16,0.48,0.29
2014-05-24,partner-ebay-nl,HighEndMobile,1301,1073,0.8248,4061,7,0,0.0065,0.14,1.00,0.77
2014-06-01,partner-ebay-nl,HighEndMobile,1695,1510,0.8909,6181,6,0,0.004,0.27,1.63,0.96
2014-05-12,partner-ebay-nl,HighEndMobile,1163,971,0.8349,3548,3,0,0.0031,0.18,0.55,0.48
2014-05-08,partner-ebay-nl,HighEndMobile,1690,1415,0.8373,5162,8,0,0.0057,0.13,1.00,0.59
2014-05-01,partner-ebay-nl,HighEndMobile,1264,1119,0.8853,4351,5,0,0.0045,0.47,2.35,1.86
2014-05-05,partner-ebay-nl,HighEndMobile,980,849,0.8663,3077,2,0,0.0024,0.38,0.76,0.78
2014-04-28,partner-ebay-nl,HighEndMobile,1234,1082,0.8768,4211,10,0,0.0092,0.21,2.09,1.69
2014-04-21,partner-ebay-nl,HighEndMobile,1947,1637,0.8408,6462,16,0,0.0098,0.32,5.18,2.66
2014-04-22,partner-ebay-nl,HighEndMobile,1348,1106,0.8205,3988,12,0,0.0108,0.15,1.84,1.37
2014-06-02,partner-ebay-nl,HighEndMobile,1148,1000,0.8711,3847,11,0,0.011,0.11,1.19,1.04
2014-06-09,partner-ebay-nl,HighEndMobile,1756,1524,0.8679,5848,8,0,0.0052,0.14,1.09,0.62
2014-04-29,partner-ebay-nl,HighEndMobile,1553,1356,0.8731,5091,7,0,0.0052,0.13,0.93,0.60
2014-04-20,partner-ebay-nl,HighEndMobile,1645,1386,0.8426,5406,13,0,0.0094,0.20,2.65,1.61
2014-05-20,partner-ebay-nl,HighEndMobile,1093,883,0.8079,3425,7,0,0.0079,0.27,1.87,1.71
2014-05-06,partner-ebay-nl,HighEndMobile,1048,878,0.8378,3264,8,0,0.0091,0.19,1.55,1.48
2014-04-24,partner-ebay-nl,HighEndMobile,1521,1286,0.8455,4885,6,0,0.0047,0.36,2.17,1.43
2014-05-16,partner-ebay-nl,HighEndMobile,991,867,0.8749,3404,5,0,0.0058,0.21,1.07,1.08
2014-06-08,partner-ebay-nl,HighEndMobile,1552,1344,0.866,5200,8,0,0.006,0.11,0.90,0.58
2014-05-31,partner-ebay-nl,HighEndMobile,1411,1161,0.8228,4552,5,0,0.0043,0.39,1.96,1.39
2014-04-16,partner-ebay-nl,HighEndMobile,1510,1352,0.8954,5130,11,0,0.0081,0.20,2.20,1.46
2014-04-15,partner-ebay-nl,HighEndMobile,1152,1005,0.8724,3923,13,0,0.0129,0.20,2.61,2.27
2014-05-02,partner-ebay-nl,HighEndMobile,1320,1118,0.847,4467,7,0,0.0063,0.16,1.09,0.82
2014-06-03,partner-ebay-nl,HighEndMobile,1777,1483,0.8346,5900,8,0,0.0054,0.25,2.04,1.15
2014-05-30,partner-ebay-nl,HighEndMobile,1122,931,0.8298,3600,5,0,0.0054,0.23,1.15,1.03
2014-04-25,partner-ebay-nl,HighEndMobile,1189,1003,0.8436,3898,5,0,0.005,0.22,1.12,0.94
2014-06-07,partner-ebay-nl,HighEndMobile,1419,1193,0.8407,4706,8,0,0.0067,0.18,1.40,0.99
2014-06-04,partner-ebay-nl,HighEndMobile,1834,1516,0.8266,5914,9,0,0.0059,0.18,1.65,0.90
2014-05-09,partner-ebay-nl,HighEndMobile,1282,1117,0.8713,4328,9,0,0.0081,0.18,1.62,1.26
2014-05-14,partner-ebay-nl,HighEndMobile,1676,1463,0.8729,5410,7,0,0.0048,0.23,1.59,0.95
2014-06-05,partner-ebay-nl,HighEndMobile,1511,1214,0.8034,4571,10,0,0.0082,0.52,5.18,3.43
2014-04-17,partner-ebay-nl,HighEndMobile,1520,1284,0.8447,5122,6,0,0.0047,0.12,0.73,0.48
2014-05-26,partner-ebay-nl,HighEndMobile,1482,1263,0.8522,4901,5,0,0.004,0.30,1.51,1.02
2014-04-27,partner-ebay-nl,HighEndMobile,1942,1651,0.8502,6354,15,0,0.0091,0.21,3.20,1.65
2014-05-03,partner-ebay-nl,HighEndMobile,1492,1247,0.8358,4655,14,0,0.0112,0.20,2.75,1.84
